"AE1","AE2","AE3","RT1","RT2","RT3","Geneid"
6486.00764956857,5586.38192947631,6785.73246266297,2644.20516235656,2657.99382903694,2999.91570693894,"gene:YBL034C"
7614.73117590203,8202.57162528089,8102.64367786673,9080.41840211509,9722.98200667559,8598.78188443012,"gene:YBL033C"
1847.72120358441,1912.21883702601,1753.67573883917,2159.92938543058,1901.17573878444,2208.05513736244,"gene:YBL032W"
582.158735375911,468.977721106063,329.558686015814,191.135429338882,191.740776216787,270.971940571842,"gene:YBL031W"
6013.00367707564,6239.92507630798,9651.1724434832,17636.9474668195,20152.0570305305,18997.3301038746,"gene:YBL030C"
2064.44877626512,4236.93635777757,2063.38149196247,2886.83822032561,3251.47718399366,2530.29203966409,"gene:YBL029C-A"
3692.2785009983,2587.95017711432,3524.55735285186,7316.62462153194,7645.28301359634,8466.04225137972,"gene:YBL029W"
1876.98733566173,879.459296353736,329.558686015814,2208.45599702439,2955.24275724604,2609.93581949433,"gene:YBL028C"
14041.4155847733,10247.9196218467,9668.37831865672,17882.5515418249,28150.3865527164,20108.6812385172,"gene:YBL027W"
1330.42254470419,2448.76969214091,1034.99956812999,1748.93869540138,2325.23734967659,1902.29625847395,"gene:YBL026W"
366.222139237835,389.301936229979,273.970473916761,467.440013719961,420.003605046295,422.935934270916,"gene:YBL025W"
8245.93045692102,3776.02707058301,4425.88050617222,11470.1064383572,10839.948115748,12308.1680438798,"gene:YBL024W"
3569.6771368906,2735.19909599923,3644.99847906648,3818.74723072917,3549.74061366422,3953.81017341144,"gene:YBL023C"
12502.9662093574,9819.28407029813,13272.3474030787,9188.36535443602,8706.45154228818,10080.8885458687,"gene:YBL022C"
650.973694584748,698.928087583875,449.999812230429,665.507816143674,687.831990872919,475.116341745899,"gene:YBL021C"
2414.06040810772,2767.47283164524,2786.02824925016,2841.28262576815,2533.21014927681,3054.84245164945,"gene:YBL020W"
1369.18039529307,1230.43617150408,1147.49952118759,1060.65308197898,1081.45855792114,1199.23392617944,"gene:YBL019W"
362.267256524683,500.242902513134,259.411656462247,410.990690029203,513.337739501028,457.722872587571,"gene:YBL018C"
11288.8172164198,8834.93513309487,15820.1404576186,11184.888802867,9131.5276546418,10670.4356057615,"gene:YBL017C"
143.166754216087,189.608196920301,132.352885950126,89.1305110906706,96.3776388391258,56.7576362008589,"gene:YBL016W"
6393.46339408082,7356.3946188121,10398.9662491014,28816.8845746259,30462.435383394,24464.3720940605,"gene:YBL015W"
2009.87139482363,1665.12304848626,2386.32253368078,2691.74143493825,2142.62708661299,2734.43644083815,"gene:YBL014C"
605.09705511219,716.073509645817,1024.41133725398,411.981029041322,366.235027588678,306.674324633673,"gene:YBL013W"
0.790976542630313,1.00855423893777,0,3.96135604847425,9.13051315318034,0.915445745175143,"gene:YBL012C"
4809.1373791923,4723.05950094558,6203.37976448242,4462.46758860624,4521.6330137472,4870.17136433176,"gene:YBL011W"
990.302631373152,747.338691052888,569.117409585543,663.527138119436,591.454352033793,623.418552464272,"gene:YBL010C"
2463.89193029343,1756.9014842296,1776.17572945069,1947.99683683721,1705.37695672179,1714.62988071304,"gene:YBL009W"
7.90976542630313,3.02566271681331,1.32352885950126,2.97101703635569,2.02900292292896,4.57722872587571,"gene:YBL008W-A"
1888.85198380119,1470.47208037127,1743.08750796316,1404.30071918412,1340.15643059458,1616.6771859793,"gene:YBL008W"
14201.9838229273,12963.9561873061,19850.2858347999,11955.3725542953,11560.2441533878,12943.4873910313,"gene:YBL007C"
1320.13984964999,1816.40618432692,1391.02883133583,2162.90040246694,2434.80350751476,1667.94214770911,"gene:YBL006C"
7.90976542630313,10.0855423893777,18.5294040330177,7.9227120969485,13.1885189990383,11.9007946872769,"gene:YBL006W-A"
2085.80514291614,1672.18292815882,2459.11662095335,2092.58633260652,1724.65248448962,2367.34269702292,"gene:YBL005W"
24416.6548944551,9783.98467193531,15900.8757180482,38845.0574113385,34810.5886472308,37745.6589650615,"gene:YBL004W"
2762.09008686505,3971.68659293694,1631.91108376506,2938.33584895577,4773.22937619039,4281.53975018414,"gene:YBL003C"
7782.41820293965,11677.0409784215,7058.37940772023,8094.04074604501,9657.0394116804,9209.38419646194,"gene:YBL002W"
1233.13242996066,3710.47104505206,1953.52859662386,1257.73054539057,1832.18963940485,1331.97355922983,"gene:YBL001C"
4846.31327669593,4567.74214814916,6454.85024778766,4257.4674130977,3621.7702174282,3525.38156466947,"gene:YBR001C"
983.183842489479,920.810020150184,770.293796229735,1231.98173107549,1323.92440721115,1365.84505180131,"gene:YBR002C"
1320.13984964999,1550.14786524735,1446.61704343488,1109.17969357279,1086.53106522846,1376.83040074341,"gene:YBR003W"
1320.93082619262,1577.37882969867,1420.14646624485,3479.06094957251,3809.45298779913,3736.84953180493,"gene:YBR004C"
787.021659917162,1473.49774308808,1635.88167034356,1915.3156494373,2450.02102943672,1825.39881587923,"gene:YBR005W"
4101.21337353817,5493.59493949403,5246.468399063,3387.9497604576,3895.68561202361,4379.49244491788,"gene:YBR006W"
1587.48992105904,822.980258973221,944.999605683901,1152.75461010601,1021.60297169473,1104.9430144264,"gene:YBR007C"
487.241550260273,766.501221592705,972.793711733428,950.725451633819,855.224732014558,942.909117530397,"gene:YBR008C"
28049.6101547562,30893.0248929028,10212.3486799117,11150.2269374429,14487.0808697128,15001.4094261851,"gene:YBR009C"
5606.44173416366,6693.77448382998,2488.23425586237,6770.94782585461,8695.29202621208,6579.30857057375,"gene:YBR010W"
